row_index,sample_id,case_id,annotation_id,label,split,center,raw_tiff_path,raw_tiff_sha256,level,orientation,image_width,image_height,bbox_x,bbox_y,bbox_w,bbox_h,policy_id,bbox_x0,bbox_y0,bbox_x1,bbox_y1,original_area,original_centroid_x,original_centroid_y,clipped_x0,clipped_y0,clipped_x1,clipped_y1,clipped_area,clipped_area_fraction,anchor_x,anchor_y,anchor_delta_x,anchor_delta_y,was_clipped,mpp_x,mpp_y,mpp_source,scale_geometry_json
6750,340__340__ann17217__y1,340,17217,1,train,0,datasets/midogpp/raw/MIDOGpp/images/340.tiff,c28770dacbf2045c429e53da1b3a68abc60737eb27bb8da9ef4f03b29660cefc,0,1,6447,4835,3541.0,2356.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,3541.0,2356.0,3591.0,2406.0,2500.0,3566.0,2381.0,3541.0,2356.0,3591.0,2406.0,2500.0,1.0,3566.0,2381.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":3566.0,""anchor_y"":2381.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3345,""realized_x1"":3787,""realized_y0"":2160,""realized_y1"":2602,""requested_x0"":3345,""requested_x1"":3787,""requested_y0"":2160,""requested_y1"":2602,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":3566.0,""anchor_y"":2381.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3510,""realized_x1"":3621,""realized_y0"":2325,""realized_y1"":2436,""requested_x0"":3510,""requested_x1"":3621,""requested_y0"":2325,""requested_y1"":2436,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":3566.0,""anchor_y"":2381.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3455,""realized_x1"":3676,""realized_y0"":2270,""realized_y1"":2491,""requested_x0"":3455,""requested_x1"":3676,""requested_y0"":2270,""requested_y1"":2491,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
6751,340__340__ann17218__y1,340,17218,1,train,0,datasets/midogpp/raw/MIDOGpp/images/340.tiff,c28770dacbf2045c429e53da1b3a68abc60737eb27bb8da9ef4f03b29660cefc,0,1,6447,4835,4391.0,2303.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,4391.0,2303.0,4441.0,2353.0,2500.0,4416.0,2328.0,4391.0,2303.0,4441.0,2353.0,2500.0,1.0,4416.0,2328.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":4416.0,""anchor_y"":2328.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4195,""realized_x1"":4637,""realized_y0"":2107,""realized_y1"":2549,""requested_x0"":4195,""requested_x1"":4637,""requested_y0"":2107,""requested_y1"":2549,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":4416.0,""anchor_y"":2328.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4360,""realized_x1"":4471,""realized_y0"":2272,""realized_y1"":2383,""requested_x0"":4360,""requested_x1"":4471,""requested_y0"":2272,""requested_y1"":2383,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":4416.0,""anchor_y"":2328.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4305,""realized_x1"":4526,""realized_y0"":2217,""realized_y1"":2438,""requested_x0"":4305,""requested_x1"":4526,""requested_y0"":2217,""requested_y1"":2438,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
6752,340__340__ann17219__y1,340,17219,1,train,0,datasets/midogpp/raw/MIDOGpp/images/340.tiff,c28770dacbf2045c429e53da1b3a68abc60737eb27bb8da9ef4f03b29660cefc,0,1,6447,4835,3884.0,2353.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,3884.0,2353.0,3934.0,2403.0,2500.0,3909.0,2378.0,3884.0,2353.0,3934.0,2403.0,2500.0,1.0,3909.0,2378.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":3909.0,""anchor_y"":2378.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3688,""realized_x1"":4130,""realized_y0"":2157,""realized_y1"":2599,""requested_x0"":3688,""requested_x1"":4130,""requested_y0"":2157,""requested_y1"":2599,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":3909.0,""anchor_y"":2378.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3853,""realized_x1"":3964,""realized_y0"":2322,""realized_y1"":2433,""requested_x0"":3853,""requested_x1"":3964,""requested_y0"":2322,""requested_y1"":2433,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":3909.0,""anchor_y"":2378.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3798,""realized_x1"":4019,""realized_y0"":2267,""realized_y1"":2488,""requested_x0"":3798,""requested_x1"":4019,""requested_y0"":2267,""requested_y1"":2488,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
6753,340__340__ann17220__y1,340,17220,1,train,0,datasets/midogpp/raw/MIDOGpp/images/340.tiff,c28770dacbf2045c429e53da1b3a68abc60737eb27bb8da9ef4f03b29660cefc,0,1,6447,4835,4000.0,2561.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,4000.0,2561.0,4050.0,2611.0,2500.0,4025.0,2586.0,4000.0,2561.0,4050.0,2611.0,2500.0,1.0,4025.0,2586.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":4025.0,""anchor_y"":2586.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3804,""realized_x1"":4246,""realized_y0"":2365,""realized_y1"":2807,""requested_x0"":3804,""requested_x1"":4246,""requested_y0"":2365,""requested_y1"":2807,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":4025.0,""anchor_y"":2586.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3969,""realized_x1"":4080,""realized_y0"":2530,""realized_y1"":2641,""requested_x0"":3969,""requested_x1"":4080,""requested_y0"":2530,""requested_y1"":2641,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":4025.0,""anchor_y"":2586.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3914,""realized_x1"":4135,""realized_y0"":2475,""realized_y1"":2696,""requested_x0"":3914,""requested_x1"":4135,""requested_y0"":2475,""requested_y1"":2696,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
6754,340__340__ann17221__y1,340,17221,1,train,0,datasets/midogpp/raw/MIDOGpp/images/340.tiff,c28770dacbf2045c429e53da1b3a68abc60737eb27bb8da9ef4f03b29660cefc,0,1,6447,4835,4161.0,2759.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,4161.0,2759.0,4211.0,2809.0,2500.0,4186.0,2784.0,4161.0,2759.0,4211.0,2809.0,2500.0,1.0,4186.0,2784.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":4186.0,""anchor_y"":2784.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3965,""realized_x1"":4407,""realized_y0"":2563,""realized_y1"":3005,""requested_x0"":3965,""requested_x1"":4407,""requested_y0"":2563,""requested_y1"":3005,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":4186.0,""anchor_y"":2784.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4130,""realized_x1"":4241,""realized_y0"":2728,""realized_y1"":2839,""requested_x0"":4130,""requested_x1"":4241,""requested_y0"":2728,""requested_y1"":2839,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":4186.0,""anchor_y"":2784.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4075,""realized_x1"":4296,""realized_y0"":2673,""realized_y1"":2894,""requested_x0"":4075,""requested_x1"":4296,""requested_y0"":2673,""requested_y1"":2894,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
6755,340__340__ann17222__y1,340,17222,1,train,0,datasets/midogpp/raw/MIDOGpp/images/340.tiff,c28770dacbf2045c429e53da1b3a68abc60737eb27bb8da9ef4f03b29660cefc,0,1,6447,4835,3465.0,3331.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,3465.0,3331.0,3515.0,3381.0,2500.0,3490.0,3356.0,3465.0,3331.0,3515.0,3381.0,2500.0,1.0,3490.0,3356.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":3490.0,""anchor_y"":3356.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3269,""realized_x1"":3711,""realized_y0"":3135,""realized_y1"":3577,""requested_x0"":3269,""requested_x1"":3711,""requested_y0"":3135,""requested_y1"":3577,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":3490.0,""anchor_y"":3356.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3434,""realized_x1"":3545,""realized_y0"":3300,""realized_y1"":3411,""requested_x0"":3434,""requested_x1"":3545,""requested_y0"":3300,""requested_y1"":3411,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":3490.0,""anchor_y"":3356.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3379,""realized_x1"":3600,""realized_y0"":3245,""realized_y1"":3466,""requested_x0"":3379,""requested_x1"":3600,""requested_y0"":3245,""requested_y1"":3466,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
6756,340__340__ann17223__y1,340,17223,1,train,0,datasets/midogpp/raw/MIDOGpp/images/340.tiff,c28770dacbf2045c429e53da1b3a68abc60737eb27bb8da9ef4f03b29660cefc,0,1,6447,4835,3475.0,4698.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,3475.0,4698.0,3525.0,4748.0,2500.0,3500.0,4723.0,3475.0,4698.0,3525.0,4748.0,2500.0,1.0,3500.0,4723.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":3500.0,""anchor_y"":4723.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.746606334841629,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3279,""realized_x1"":3721,""realized_y0"":4393,""realized_y1"":4835,""requested_x0"":3279,""requested_x1"":3721,""requested_y0"":4502,""requested_y1"":4944,""shift_x"":0,""shift_y"":-109,""side_px"":442,""token_start_col"":6,""token_start_row"":9},""28um"":{""anchor_x"":3500.0,""anchor_y"":4723.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3444,""realized_x1"":3555,""realized_y0"":4667,""realized_y1"":4778,""requested_x0"":3444,""requested_x1"":3555,""requested_y0"":4667,""requested_y1"":4778,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":3500.0,""anchor_y"":4723.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3389,""realized_x1"":3610,""realized_y0"":4612,""realized_y1"":4833,""requested_x0"":3389,""requested_x1"":3610,""requested_y0"":4612,""requested_y1"":4833,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
6757,340__340__ann17224__y1,340,17224,1,train,0,datasets/midogpp/raw/MIDOGpp/images/340.tiff,c28770dacbf2045c429e53da1b3a68abc60737eb27bb8da9ef4f03b29660cefc,0,1,6447,4835,5870.0,4690.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,5870.0,4690.0,5920.0,4740.0,2500.0,5895.0,4715.0,5870.0,4690.0,5920.0,4740.0,2500.0,1.0,5895.0,4715.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":5895.0,""anchor_y"":4715.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.7285067873303167,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5674,""realized_x1"":6116,""realized_y0"":4393,""realized_y1"":4835,""requested_x0"":5674,""requested_x1"":6116,""requested_y0"":4494,""requested_y1"":4936,""shift_x"":0,""shift_y"":-101,""side_px"":442,""token_start_col"":6,""token_start_row"":9},""28um"":{""anchor_x"":5895.0,""anchor_y"":4715.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5839,""realized_x1"":5950,""realized_y0"":4659,""realized_y1"":4770,""requested_x0"":5839,""requested_x1"":5950,""requested_y0"":4659,""requested_y1"":4770,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":5895.0,""anchor_y"":4715.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5784,""realized_x1"":6005,""realized_y0"":4604,""realized_y1"":4825,""requested_x0"":5784,""requested_x1"":6005,""requested_y0"":4604,""requested_y1"":4825,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
6758,340__340__ann17225__y1,340,17225,1,train,0,datasets/midogpp/raw/MIDOGpp/images/340.tiff,c28770dacbf2045c429e53da1b3a68abc60737eb27bb8da9ef4f03b29660cefc,0,1,6447,4835,6047.0,4253.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,6047.0,4253.0,6097.0,4303.0,2500.0,6072.0,4278.0,6047.0,4253.0,6097.0,4303.0,2500.0,1.0,6072.0,4278.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":6072.0,""anchor_y"":4278.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5851,""realized_x1"":6293,""realized_y0"":4057,""realized_y1"":4499,""requested_x0"":5851,""requested_x1"":6293,""requested_y0"":4057,""requested_y1"":4499,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":6072.0,""anchor_y"":4278.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":6016,""realized_x1"":6127,""realized_y0"":4222,""realized_y1"":4333,""requested_x0"":6016,""requested_x1"":6127,""requested_y0"":4222,""requested_y1"":4333,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":6072.0,""anchor_y"":4278.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5961,""realized_x1"":6182,""realized_y0"":4167,""realized_y1"":4388,""requested_x0"":5961,""requested_x1"":6182,""requested_y0"":4167,""requested_y1"":4388,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
6759,340__340__ann17226__y1,340,17226,1,train,0,datasets/midogpp/raw/MIDOGpp/images/340.tiff,c28770dacbf2045c429e53da1b3a68abc60737eb27bb8da9ef4f03b29660cefc,0,1,6447,4835,5302.0,4082.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,5302.0,4082.0,5352.0,4132.0,2500.0,5327.0,4107.0,5302.0,4082.0,5352.0,4132.0,2500.0,1.0,5327.0,4107.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":5327.0,""anchor_y"":4107.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5106,""realized_x1"":5548,""realized_y0"":3886,""realized_y1"":4328,""requested_x0"":5106,""requested_x1"":5548,""requested_y0"":3886,""requested_y1"":4328,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":5327.0,""anchor_y"":4107.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5271,""realized_x1"":5382,""realized_y0"":4051,""realized_y1"":4162,""requested_x0"":5271,""requested_x1"":5382,""requested_y0"":4051,""requested_y1"":4162,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":5327.0,""anchor_y"":4107.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5216,""realized_x1"":5437,""realized_y0"":3996,""realized_y1"":4217,""requested_x0"":5216,""requested_x1"":5437,""requested_y0"":3996,""requested_y1"":4217,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
6760,340__340__ann17227__y1,340,17227,1,train,0,datasets/midogpp/raw/MIDOGpp/images/340.tiff,c28770dacbf2045c429e53da1b3a68abc60737eb27bb8da9ef4f03b29660cefc,0,1,6447,4835,5960.0,3504.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,5960.0,3504.0,6010.0,3554.0,2500.0,5985.0,3529.0,5960.0,3504.0,6010.0,3554.0,2500.0,1.0,5985.0,3529.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":5985.0,""anchor_y"":3529.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5764,""realized_x1"":6206,""realized_y0"":3308,""realized_y1"":3750,""requested_x0"":5764,""requested_x1"":6206,""requested_y0"":3308,""requested_y1"":3750,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":5985.0,""anchor_y"":3529.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5929,""realized_x1"":6040,""realized_y0"":3473,""realized_y1"":3584,""requested_x0"":5929,""requested_x1"":6040,""requested_y0"":3473,""requested_y1"":3584,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":5985.0,""anchor_y"":3529.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5874,""realized_x1"":6095,""realized_y0"":3418,""realized_y1"":3639,""requested_x0"":5874,""requested_x1"":6095,""requested_y0"":3418,""requested_y1"":3639,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
