sample_id,case_id,image_path,annotation_id,bbox_x,bbox_y,bbox_w,bbox_h,patch_center_x,patch_center_y,label,label_name,scanner_model,lab_or_origin,tumor_type,species,resolution,domain_axis,domain_name,domain_id,center,magnification,split,negative_match_scope
287__287__ann12206__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12206__y0.jpg,12206,5630,1150,50,50,5655,1175,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12207__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12207__y1.jpg,12207,5587,1646,50,50,5612,1671,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12208__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12208__y0.jpg,12208,4450,1619,50,50,4475,1644,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12209__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12209__y0.jpg,12209,4969,1775,50,50,4994,1800,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_domain_same_split
287__287__ann12210__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12210__y0.jpg,12210,4667,1717,50,50,4692,1742,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12211__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12211__y1.jpg,12211,6325,1414,50,50,6350,1439,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12212__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12212__y0.jpg,12212,5942,1730,50,50,5967,1755,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12213__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12213__y0.jpg,12213,5690,1732,50,50,5715,1757,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12214__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12214__y1.jpg,12214,5706,1836,50,50,5731,1861,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12215__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12215__y1.jpg,12215,6272,1854,50,50,6297,1879,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12216__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12216__y1.jpg,12216,5953,1953,50,50,5978,1978,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12217__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12217__y1.jpg,12217,1138,1838,50,50,1163,1863,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12218__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12218__y1.jpg,12218,1236,1844,50,50,1261,1869,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12219__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12219__y1.jpg,12219,2255,2412,50,50,2280,2437,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12220__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12220__y1.jpg,12220,2594,2196,50,50,2619,2221,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12221__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12221__y0.jpg,12221,2606,1817,50,50,2631,1842,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12222__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12222__y1.jpg,12222,3200,2070,50,50,3225,2095,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12223__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12223__y1.jpg,12223,3415,1946,50,50,3440,1971,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12224__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12224__y0.jpg,12224,3599,1839,50,50,3624,1864,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_domain_same_split
287__287__ann12225__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12225__y0.jpg,12225,2840,2529,50,50,2865,2554,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12226__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12226__y1.jpg,12226,4187,2055,50,50,4212,2080,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12227__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12227__y0.jpg,12227,3395,2617,50,50,3420,2642,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12228__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12228__y0.jpg,12228,4060,2611,50,50,4085,2636,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12229__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12229__y0.jpg,12229,5593,2483,50,50,5618,2508,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12230__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12230__y0.jpg,12230,6182,2259,50,50,6207,2284,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_domain_same_split
287__287__ann12231__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12231__y1.jpg,12231,378,3526,50,50,403,3551,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12232__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12232__y1.jpg,12232,825,3531,50,50,850,3556,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12233__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12233__y0.jpg,12233,1116,3270,50,50,1141,3295,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12234__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12234__y0.jpg,12234,1290,3495,50,50,1315,3520,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_domain_same_split
287__287__ann12235__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12235__y1.jpg,12235,1478,3527,50,50,1503,3552,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12236__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12236__y1.jpg,12236,1007,2910,50,50,1032,2935,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12237__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12237__y0.jpg,12237,641,2678,50,50,666,2703,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12238__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12238__y1.jpg,12238,805,2938,50,50,830,2963,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12239__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12239__y0.jpg,12239,436,3181,50,50,461,3206,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12240__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12240__y0.jpg,12240,1168,3204,50,50,1193,3229,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_domain_same_split
287__287__ann12241__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12241__y0.jpg,12241,1957,3082,50,50,1982,3107,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12242__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12242__y0.jpg,12242,1920,3474,50,50,1945,3499,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12243__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12243__y1.jpg,12243,2165,3330,50,50,2190,3355,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12244__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12244__y0.jpg,12244,2306,3074,50,50,2331,3099,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12245__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12245__y0.jpg,12245,2827,3359,50,50,2852,3384,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12246__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12246__y0.jpg,12246,3369,3237,50,50,3394,3262,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12247__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12247__y0.jpg,12247,3225,3312,50,50,3250,3337,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_domain_same_split
287__287__ann12248__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12248__y1.jpg,12248,3759,3239,50,50,3784,3264,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12249__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12249__y1.jpg,12249,4141,3359,50,50,4166,3384,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12250__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12250__y1.jpg,12250,4065,2993,50,50,4090,3018,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12251__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12251__y0.jpg,12251,4268,3424,50,50,4293,3449,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_domain_same_split
287__287__ann12252__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12252__y1.jpg,12252,4396,3505,50,50,4421,3530,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12253__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12253__y1.jpg,12253,4596,3559,50,50,4621,3584,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12254__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12254__y0.jpg,12254,5414,3214,50,50,5439,3239,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12255__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12255__y0.jpg,12255,5453,2839,50,50,5478,2864,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12256__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12256__y0.jpg,12256,4574,3236,50,50,4599,3261,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12257__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12257__y0.jpg,12257,6292,2744,50,50,6317,2769,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12258__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12258__y1.jpg,12258,236,4157,50,50,261,4182,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12259__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12259__y1.jpg,12259,311,4140,50,50,336,4165,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12260__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12260__y1.jpg,12260,867,3771,50,50,892,3796,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12261__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12261__y0.jpg,12261,617,3814,50,50,642,3839,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_domain_same_split
287__287__ann12262__y1,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12262__y1.jpg,12262,1193,4280,50,50,1218,4305,1,mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,positive_same_case
287__287__ann12263__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12263__y0.jpg,12263,932,3977,50,50,957,4002,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
287__287__ann12264__y0,287,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/287__287__ann12264__y0.jpg,12264,1486,3673,50,50,1511,3698,0,not mitotic figure,3D Histech,VMU Vienna,canine lymphoma,Canine,unknown,tumor_type|lab_or_origin|scanner_model,canine lymphoma|VMU Vienna|3D Histech,2,2,2,test,same_case
